опосередкований	косвенный	ADJ	0	13	1954	0	0	0	0		114	2410	0	0	0	0		59	2141	0	0	0	0		33	1179	0	0	0	0		52	1374	0	0	0	0		77	1957	0	0	0	0			0.66667	0.58667	10	8.80000	3.40000	0.22667	5.20000	0.34667	6.60000	0.44000	7.80000	0.52000	
час	пора	NOUN	0	51	45603	0	0	0	0		66	7551	0	0	0	0		190	38697	0	0	0	0		195	36888	0	0	0	0		224	42167	0	0	0	0		114	20823	0	0	0	0			1.00000	0.75000	4	3.00000	1.40000	0.35000	2.00000	0.50000	2.60000	0.65000	2.80000	0.70000	
час	время	NOUN	0	51	45603	0	0	0	0		123	27414	0	0	0	0		192	38974	0	0	0	0		201	39035	0	0	0	0		235	44327	0	0	0	0		209	40902	0	0	0	0			1.00000	0.84000	5	4.20000	1.80000	0.36000	2.60000	0.52000	3.40000	0.68000	3.80000	0.76000	
миля	миля	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.05000	0	0.20000	0.20000	0.05000	0.20000	0.05000	0.20000	0.05000	0.20000	0.05000	
надягати	надевать	VERB	0	2	9	0	0	1	1		2	4	0	1	1	1		9	51	0	0	0	0		10	32	0	0	0	0		5	13	0	0	0	1		2	4	0	1	1	1			0.37500	0.27500	3	2.20000	1.20000	0.15000	2.00000	0.25000	2.20000	0.27500	2.20000	0.27500	
передивлятися	проглядывать	VERB	0	51	21433	0	0	0	0		179	8209	0	0	0	0		71	4384	0	0	0	0		90	4399	0	0	0	0		125	4705	0	0	0	0		148	5667	0	0	0	0			0.84615	0.60000	11	7.80000	2.80000	0.21538	4.60000	0.35385	5.80000	0.44615	6.80000	0.52308	
передивлятися	пересматривать	VERB	0	34	6887	0	0	0	0		135	4370	0	0	0	0		85	4475	0	0	0	0		93	4440	0	0	0	0		141	5018	0	0	0	0		154	6165	0	0	0	0			0.71429	0.55714	10	7.80000	3.20000	0.22857	5.00000	0.35714	6.40000	0.45714	7.40000	0.52857	
передивлятися	просматривать	VERB	0	61	26547	0	0	0	0		279	16319	0	0	0	0		139	11548	0	0	0	0		175	12935	0	0	0	0		260	17442	0	0	0	0		274	19882	0	0	0	0			0.92308	0.67692	12	8.80000	3.40000	0.26154	5.40000	0.41538	7.00000	0.53846	8.20000	0.63077	
зіштовхнутися	столкнуться	VERB	0	2	8	0	0	1	1		2	3	0	1	1	1		3	12	0	0	0	1		7	37	0	0	0	0		4	5	0	1	1	1		3	3	0	1	1	1			0.46154	0.36923	6	4.80000	1.80000	0.13846	3.40000	0.26154	4.00000	0.30769	4.40000	0.33846	
умивальник	умывальник	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.10000	0.06000	1	0.60000	0.60000	0.06000	0.60000	0.06000	0.60000	0.06000	0.60000	0.06000	
шкідливий	вредный	ADJ	0	24	2808	0	0	0	0		60	626	0	0	0	0		208	3807	0	0	0	0		170	1793	0	0	0	0		72	589	0	0	0	0		61	533	0	0	0	0			0.77778	0.55556	7	5.00000	2.60000	0.28889	3.80000	0.42222	4.20000	0.46667	4.60000	0.51111	
зайнятість	занятость	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.20000	0.16000	2	1.60000	0.60000	0.06000	1.00000	0.10000	1.20000	0.12000	1.40000	0.14000	
син	сын	NOUN	0	2	18	0	0	0	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.33333	0.06667	1	0.20000	0.20000	0.06667	0.20000	0.06667	0.20000	0.06667	0.20000	0.06667	
потіснитися	потесниться	VERB	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.18182	0.14545	2	1.60000	1.00000	0.09091	1.40000	0.12727	1.60000	0.14545	1.60000	0.14545	
смерч	смерч	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.04000	0	0.20000	0.20000	0.04000	0.20000	0.04000	0.20000	0.04000	0.20000	0.04000	
фільтр	фильтр	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.00000	1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
кровотеча	кровотечение	NOUN	0	3	7	0	0	1	1		10	14	0	0	0	1		5	8	0	0	1	1		4	5	0	1	1	1		4	5	0	1	1	1		8	9	0	0	1	1			0.33333	0.31667	4	3.80000	1.40000	0.11667	2.00000	0.16667	2.60000	0.21667	3.20000	0.26667	
погіршувати	ухудшать	VERB	0	23	6109	0	0	0	0		124	4043	0	0	0	0		207	12722	0	0	0	0		252	12092	0	0	0	0		227	7562	0	0	0	0		168	4904	0	0	0	0			0.72727	0.56364	8	6.20000	3.00000	0.27273	4.80000	0.43636	5.40000	0.49091	5.80000	0.52727	
зав’язувати	завязывать	VERB	0	1	1	1	1	1	1		1	1	1	1	1	1		2	4	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.27273	0.27273	3	3.00000	1.40000	0.12727	2.20000	0.20000	2.60000	0.23636	2.80000	0.25455	
обмундирування	обмундирование	NOUN	0	2	2	0	1	1	1		2	2	0	1	1	1		2	2	0	1	1	1		2	2	0	1	1	1		2	2	0	1	1	1		2	2	0	1	1	1			0.21429	0.14286	3	2.00000	1.40000	0.10000	1.80000	0.12857	2.00000	0.14286	2.00000	0.14286	
кар’єра	карьера	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.28571	0.14286	2	1.00000	0.40000	0.05714	0.80000	0.11429	1.00000	0.14286	1.00000	0.14286	
побороти	преодолеть	VERB	0	15	650	0	0	0	0		85	1996	0	0	0	0		88	2144	0	0	0	0		166	3971	0	0	0	0		135	2533	0	0	0	0		104	2141	0	0	0	0			0.60000	0.52000	6	5.20000	2.00000	0.20000	3.80000	0.38000	4.40000	0.44000	4.80000	0.48000	
побороти	побороть	VERB	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.12500	0.12500	1	1.00000	0.40000	0.05000	0.80000	0.10000	1.00000	0.12500	1.00000	0.12500	
з’їсти	поесть	VERB	0	8	405	0	0	0	0		25	99	0	0	0	0		216	12466	0	0	0	0		173	5269	0	0	0	0		104	1411	0	0	0	0		40	216	0	0	0	0			0.66667	0.50000	4	3.00000	1.80000	0.30000	2.60000	0.43333	3.00000	0.50000	3.00000	0.50000	
борня	борьба	NOUN	0	8	162	0	0	0	0		17	72	0	0	0	0		19	119	0	0	0	0		20	113	0	0	0	0		16	58	0	0	0	0		17	58	0	0	0	0			0.50000	0.33333	3	2.00000	0.80000	0.13333	1.40000	0.23333	1.60000	0.26667	1.80000	0.30000	
акумулятор	аккумулятор	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.09091	0.09091	1	1.00000	0.20000	0.01818	0.40000	0.03636	0.60000	0.05455	0.80000	0.07273	
збігти	сбежать	VERB	0	10	685	0	0	0	0		30	112	0	0	0	0		102	1835	0	0	0	0		90	1105	0	0	0	0		45	363	0	0	0	0		37	152	0	0	0	0			0.71429	0.48571	5	3.40000	1.60000	0.22857	2.60000	0.37143	3.00000	0.42857	3.20000	0.45714	
внука	внучка	NOUN	0	2	2	0	1	1	1		3	3	0	1	1	1		2	2	0	1	1	1		2	2	0	1	1	1		3	3	0	1	1	1		3	3	0	1	1	1			0.16667	0.20000	1	1.20000	0.40000	0.06667	0.60000	0.10000	0.80000	0.13333	1.00000	0.16667	
доноситися	доноситься	VERB	0	1	2	0	1	1	1		1	2	0	1	1	1		2	2	0	1	1	1		2	3	0	1	1	1		2	3	0	1	1	1		2	2	0	1	1	1			0.10000	0.12000	1	1.20000	0.60000	0.06000	1.00000	0.10000	1.20000	0.12000	1.20000	0.12000	
назватися	представиться	VERB	0	32	4622	0	0	0	0		124	3670	0	0	0	0		120	2279	0	0	0	0		99	1946	0	0	0	0		133	2246	0	0	0	0		134	2909	0	0	0	0			0.69231	0.55385	9	7.20000	3.00000	0.23077	4.60000	0.35385	5.60000	0.43077	6.40000	0.49231	
намір	намерение	NOUN	0	3	52	0	0	0	0		27	431	0	0	0	0		7	54	0	0	0	0		6	22	0	0	0	1		9	62	0	0	0	0		15	153	0	0	0	0			0.55556	0.48889	5	4.40000	1.20000	0.13333	2.00000	0.22222	2.80000	0.31111	3.60000	0.40000	
розшукувати	разыскивать	VERB	0	1	6	0	0	1	1		6	13	0	0	0	1		17	289	0	0	0	0		7	53	0	0	0	0		12	37	0	0	0	0		9	24	0	0	0	1			0.45455	0.36364	5	4.00000	2.20000	0.20000	3.20000	0.29091	3.80000	0.34545	4.00000	0.36364	
проникати	проникать	VERB	0	1	2	0	1	1	1		1	2	0	1	1	1		1	3	0	1	1	1		1	3	0	1	1	1		1	2	0	1	1	1		1	2	0	1	1	1			0.11111	0.13333	1	1.20000	0.60000	0.06667	1.00000	0.11111	1.20000	0.13333	1.20000	0.13333	
наближатися	приближаться	VERB	0	2	5	0	1	1	1		3	4	0	1	1	1		20	234	0	0	0	0		3	18	0	0	0	1		3	4	0	1	1	1		3	4	0	1	1	1			0.33333	0.28333	4	3.40000	2.00000	0.16667	2.60000	0.21667	3.00000	0.25000	3.20000	0.26667	
рельєф	рельеф	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.03333	1	0.20000	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	
асфальт	асфальт	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
потік	поток	NOUN	0	1	1	1	1	1	1		1	2	0	1	1	1		5	16	0	0	0	1		3	6	0	0	1	1		1	2	0	1	1	1		1	2	0	1	1	1			0.20000	0.12000	1	0.60000	0.40000	0.08000	0.60000	0.12000	0.60000	0.12000	0.60000	0.12000	
підхопити	подхватить	VERB	0	3	41	0	0	0	0		11	44	0	0	0	0		31	344	0	0	0	0		27	237	0	0	0	0		18	79	0	0	0	0		15	40	0	0	0	0			0.50000	0.40000	5	4.00000	2.00000	0.20000	3.20000	0.32000	3.60000	0.36000	3.80000	0.38000	
ломачка	палочка	NOUN	0	9	820	0	0	0	0		17	92	0	0	0	0		83	1712	0	0	0	0		52	1057	0	0	0	0		28	233	0	0	0	0		21	121	0	0	0	0			0.57143	0.34286	4	2.40000	1.60000	0.22857	2.40000	0.34286	2.40000	0.34286	2.40000	0.34286	
угадати	предугадать	VERB	0	7	32	0	0	0	0		49	360	0	0	0	0		56	899	0	0	0	0		42	179	0	0	0	0		59	649	0	0	0	0		69	613	0	0	0	0			0.45455	0.45455	5	5.00000	2.20000	0.20000	3.40000	0.30909	4.40000	0.40000	5.00000	0.45455	
виробити	произвести	VERB	0	15	2481	0	0	0	0		142	6269	0	0	0	0		99	1020	0	0	0	0		80	722	0	0	0	0		108	1752	0	0	0	0		131	3317	0	0	0	0			0.70000	0.62000	7	6.20000	2.40000	0.24000	3.60000	0.36000	4.60000	0.46000	5.40000	0.54000	
вигадування	измышление	NOUN	0	37	16083	0	0	0	0		332	25078	0	0	0	0		284	44886	0	0	0	0		426	44548	0	0	0	0		415	42216	0	0	0	0		380	36318	0	0	0	0			0.81818	0.70909	9	7.80000	4.20000	0.38182	6.60000	0.60000	7.20000	0.65455	7.60000	0.69091	
підписатися	подписаться	VERB	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.18182	0.16364	2	1.80000	1.00000	0.09091	1.60000	0.14545	1.80000	0.16364	1.80000	0.16364	
внучка	внучка	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.03333	0	0.20000	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	
пилосос	пылесос	NOUN	0	1	6	0	0	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.28571	0.11429	2	0.80000	0.60000	0.08571	0.80000	0.11429	0.80000	0.11429	0.80000	0.11429	
світовий	мировой	ADJ	0	12	589	0	0	0	0		32	169	0	0	0	0		207	3074	0	0	0	0		81	581	0	0	0	0		40	156	0	0	0	0		33	151	0	0	0	0			0.62500	0.42500	5	3.40000	2.00000	0.25000	2.80000	0.35000	3.00000	0.37500	3.20000	0.40000	
зять	зять	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
жировий	жировой	ADJ	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.14286	0.14286	1	1.00000	0.80000	0.11429	1.00000	0.14286	1.00000	0.14286	1.00000	0.14286	
одяг	платье	NOUN	0	47	45603	0	0	0	0		169	29520	0	0	0	0		271	39444	0	0	0	0		338	37004	0	0	0	0		318	38594	0	0	0	0		263	35875	0	0	0	0			1.00000	0.80000	6	4.80000	2.40000	0.40000	3.40000	0.56667	4.00000	0.66667	4.40000	0.73333	
одяг	одежда	NOUN	0	8	378	0	0	0	0		38	541	0	0	0	0		12	89	0	0	0	0		18	127	0	0	0	0		24	283	0	0	0	0		33	303	0	0	0	0			0.66667	0.53333	4	3.20000	1.00000	0.16667	1.80000	0.30000	2.40000	0.40000	2.80000	0.46667	
показатися	показаться	VERB	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.10000	0.10000	1	1.00000	0.40000	0.04000	0.80000	0.08000	1.00000	0.10000	1.00000	0.10000	
витяг	извлечение	NOUN	0	36	21289	0	0	0	0		186	25962	0	0	0	0		239	26747	0	0	0	0		320	31072	0	0	0	0		335	36909	0	0	0	0		235	31801	0	0	0	0			0.90000	0.76000	9	7.60000	3.40000	0.34000	5.20000	0.52000	6.40000	0.64000	7.00000	0.70000	
витяг	выдержка	NOUN	0	31	15925	0	0	0	0		50	787	0	0	0	0		140	2656	0	0	0	0		28	153	0	0	0	0		30	240	0	0	0	0		40	349	0	0	0	0			0.87500	0.55000	7	4.40000	2.00000	0.25000	2.60000	0.32500	3.20000	0.40000	3.80000	0.47500	
шурхіт	шорох	NOUN	0	5	434	0	0	0	0		11	85	0	0	0	0		3	9	0	0	1	1		5	14	0	0	0	1		8	46	0	0	0	0		10	41	0	0	0	0			0.66667	0.43333	4	2.60000	0.80000	0.13333	1.40000	0.23333	2.00000	0.33333	2.40000	0.40000	
вал	вал	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.06667	0	0.20000	0.20000	0.06667	0.20000	0.06667	0.20000	0.06667	0.20000	0.06667	
дача	дача	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
ображення	оскорбление	NOUN	0	21	1191	0	0	0	0		148	3583	0	0	0	0		131	2310	0	0	0	0		222	4982	0	0	0	0		245	5180	0	0	0	0		182	3254	0	0	0	0			0.63636	0.56364	7	6.20000	2.60000	0.23636	4.60000	0.41818	5.40000	0.49091	5.80000	0.52727	
паспорт	паспорт	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
своєрідність	своеобразие	NOUN	0	29	4408	0	0	0	0		70	523	0	0	0	0		46	2467	0	0	0	0		90	2207	0	0	0	0		122	1814	0	0	0	0		100	805	0	0	0	0			0.75000	0.50000	9	6.00000	2.40000	0.20000	4.20000	0.35000	5.40000	0.45000	5.80000	0.48333	
потайник	тайник	NOUN	0	1	2	0	1	1	1		4	7	0	0	1	1		48	743	0	0	0	0		11	53	0	0	0	0		15	38	0	0	0	0		6	11	0	0	0	1			0.25000	0.27500	2	2.20000	1.40000	0.17500	1.80000	0.22500	2.20000	0.27500	2.20000	0.27500	
просо	просо	NOUN	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.00000	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
грубий	дерзкий	ADJ	0	9	160	0	0	0	0		74	744	0	0	0	0		294	10089	0	0	0	0		278	5656	0	0	0	0		167	2299	0	0	0	0		102	1032	0	0	0	0			0.57143	0.54286	4	3.80000	2.00000	0.28571	3.00000	0.42857	3.40000	0.48571	3.60000	0.51429	
грубий	толстый	ADJ	0	37	8645	0	0	0	0		137	3838	0	0	0	0		322	15673	0	0	0	0		352	9955	0	0	0	0		282	7060	0	0	0	0		217	6962	0	0	0	0			0.85714	0.65714	6	4.60000	2.20000	0.31429	3.20000	0.45714	3.80000	0.54286	4.40000	0.62857	
грубий	грубый	ADJ	0	1	2	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.03333	1	0.20000	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	0.20000	0.03333	
зіпсувати	испортить	VERB	0	24	7661	0	0	0	0		229	14526	0	0	0	0		256	16682	0	0	0	0		307	13069	0	0	0	0		361	16911	0	0	0	0		326	18378	0	0	0	0			0.77778	0.66667	7	6.00000	2.80000	0.31111	4.20000	0.46667	5.20000	0.57778	5.80000	0.64444	
бережливий	экономный	ADJ	0	66	18437	0	0	0	0		138	3959	0	0	0	0		339	20654	0	0	0	0		496	18171	0	0	0	0		376	12839	0	0	0	0		217	8242	0	0	0	0			0.90000	0.60000	9	6.00000	3.60000	0.36000	5.40000	0.54000	5.80000	0.58000	6.00000	0.60000	
косинка	косынка	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.14286	0.02857	1	0.20000	0.20000	0.02857	0.20000	0.02857	0.20000	0.02857	0.20000	0.02857	
бесіда	собеседование	NOUN	0	10	201	0	0	0	0		116	7501	0	0	0	0		110	2373	0	0	0	0		73	1057	0	0	0	0		98	2749	0	0	0	0		115	4279	0	0	0	0			0.61538	0.58462	8	7.60000	2.80000	0.21538	4.20000	0.32308	5.60000	0.43077	6.60000	0.50769	
бесіда	беседа	NOUN	0	1	1	1	1	1	1		1	1	1	1	1	1		1	3	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.16667	0.10000	1	0.60000	0.60000	0.10000	0.60000	0.10000	0.60000	0.10000	0.60000	0.10000	
бесіда	разговор	NOUN	0	57	45603	0	0	0	0		161	17607	0	0	0	0		318	33255	0	0	0	0		372	29998	0	0	0	0		318	25402	0	0	0	0		212	21992	0	0	0	0			1.00000	0.65000	8	5.20000	2.80000	0.35000	4.00000	0.50000	4.40000	0.55000	4.80000	0.60000	
наверх	наверх	ADV	1	1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.00000	0.06667	0	0.40000	0.40000	0.06667	0.40000	0.06667	0.40000	0.06667	0.40000	0.06667	
знати	знать	VERB	0	1	2	0	1	1	1		5	5	0	1	1	1		1	3	0	1	1	1		5	9	0	0	1	1		8	11	0	0	0	1		5	6	0	0	1	1			0.20000	0.20000	1	1.00000	0.40000	0.08000	0.80000	0.16000	1.00000	0.20000	1.00000	0.20000	
рибка	рыбка	NOUN	0	1	3	0	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1		1	1	1	1	1	1			0.20000	0.04000	1	0.20000	0.20000	0.04000	0.20000	0.04000	0.20000	0.04000	0.20000	0.04000	
прапорець	флажок	NOUN	0	33	12585	0	0	0	0		199	17369	0	0	0	0		204	17662	0	0	0	0		319	21589	0	0	0	0		281	15324	0	0	0	0		223	15517	0	0	0	0			0.77778	0.68889	7	6.20000	2.60000	0.28889	4.40000	0.48889	5.00000	0.55556	5.60000	0.62222	
